employeeId,username,email,phone,password,role,rank,department,station,district,isActive,themePreference
EMP00112,sweta_jena3,sweta.jena3@odpolice.in,9876542570,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Special Branch,Industrial Estate PS,Balasore,False,dark
EMP00113,ajay_senapati,ajay.senapati@odpolice.in,9876566373,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Sadar PS,Angul,False,system
EMP00114,anjali_pradhan1,anjali.pradhan1@odpolice.in,9876519863,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Town PS,Balasore,False,light
EMP00115,sarita_mahapatra4,sarita.mahapatra4@odpolice.in,9876570740,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Town PS,Dhenkanal,True,light
EMP00116,arjun_agrawal4,arjun.agrawal4@odpolice.in,9876585174,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Mancheswar PS,Bhubaneswar,True,dark
EMP00117,rakesh_senapati9,rakesh.senapati9@odpolice.in,9876573198,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Baripada PS,Mayurbhanj,False,dark
EMP00118,prem_das1,prem.das1@odpolice.in,9876589425,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sector-19 PS,Rourkela,True,dark
EMP00119,ritu_panigrahi1,ritu.panigrahi1@odpolice.in,9876513060,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Angul,True,light
EMP00120,sarita_barik1,sarita.barik1@odpolice.in,9876554086,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Balasore,True,dark
EMP00121,ritu_rout,ritu.rout@odpolice.in,9876583208,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Sadar PS,Dhenkanal,True,system
EMP00122,naveen_nayak4,naveen.nayak4@odpolice.in,9876592975,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Ainthapali PS,Sambalpur,True,system
EMP00123,suresh_patra6,suresh.patra6@odpolice.in,9876544737,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Sadar PS,Angul,True,dark
EMP00124,subash_sethi6,subash.sethi6@odpolice.in,9876530039,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Karanjia PS,Mayurbhanj,True,light
EMP00125,haribandhu_senapati2,haribandhu.senapati2@odpolice.in,9876584636,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Administration,Balangir HQ,Balangir,False,light
EMP00126,naveen_dash3,naveen.dash3@odpolice.in,9876590204,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Raghunathpali PS,Rourkela,True,system
EMP00127,subash_senapati4,subash.senapati4@odpolice.in,9876582404,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Hinjilicut PS,Ganjam,False,system
EMP00128,anita_mahapatra2,anita.mahapatra2@odpolice.in,9876598624,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Anti-Narcotics,Sadar PS,Balangir,True,system
EMP00129,haribandhu_barik1,haribandhu.barik1@odpolice.in,9876598756,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Bareipali PS,Sambalpur,True,system
EMP00130,ramesh_nayak4,ramesh.nayak4@odpolice.in,9876516125,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Town PS,Balangir,True,light
EMP00131,ramesh_patra,ramesh.patra@odpolice.in,9876572191,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Town PS,Berhampur,True,system
EMP00132,sujata_swain7,sujata.swain7@odpolice.in,9876542208,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Sadar PS,Keonjhar,True,system
EMP00133,amit_senapati2,amit.senapati2@odpolice.in,9876595745,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Panposh PS,Rourkela,True,dark
EMP00134,sarita_biswal,sarita.biswal@odpolice.in,9876567053,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Goilundi PS,Berhampur,False,system
EMP00135,sweta_biswal3,sweta.biswal3@odpolice.in,9876544904,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,CID,Dhanupali PS,Sambalpur,True,system
EMP00136,vikram_yadav,vikram.yadav@odpolice.in,9876563539,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Sadar PS,Khurda,True,system
EMP00137,tarwish_panigrahi1,tarwish.panigrahi1@odpolice.in,9876590339,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Hinjilicut PS,Ganjam,True,dark
EMP00138,baidhar_panda2,baidhar.panda2@odpolice.in,9876567681,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Special Branch,Khandagiri PS,Bhubaneswar,True,system
EMP00139,deepa_jena7,deepa.jena7@odpolice.in,9876578775,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Town PS,Khurda,True,light
EMP00140,manoj_sethi4,manoj.sethi4@odpolice.in,9876584603,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Town PS,Dhenkanal,True,system
EMP00141,ritu_sahu,ritu.sahu@odpolice.in,9876583200,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Balangir,True,dark
EMP00142,manoj_das,manoj.das@odpolice.in,9876591864,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,CID,Industrial Estate PS,Balasore,True,light
EMP00143,subash_sahu3,subash.sahu3@odpolice.in,9876592715,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Ainthapali PS,Sambalpur,False,light
EMP00144,piyush_barik3,piyush.barik3@odpolice.in,9876530368,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Headquarters,Bhubaneswar HQ,Bhubaneswar,False,dark
EMP00145,biswajit_behera1,biswajit.behera1@odpolice.in,9876592571,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Town PS,Balangir,True,system
EMP00146,ankit_das1,ankit.das1@odpolice.in,9876546523,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Town PS,Bargarh,True,light
EMP00147,subash_nayak7,subash.nayak7@odpolice.in,9876599013,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Sadar PS,Dhenkanal,True,system
EMP00148,haribandhu_dash7,haribandhu.dash7@odpolice.in,9876535129,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Town PS,Balangir,True,system
EMP00149,piyush_pradhan4,piyush.pradhan4@odpolice.in,9876588865,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Mangalabag PS,Cuttack,False,system
EMP00150,prem_jena3,prem.jena3@odpolice.in,9876540005,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Town PS,Khurda,True,system
EMP00151,sanjay_rout2,sanjay.rout2@odpolice.in,9876580427,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Sector-19 PS,Rourkela,True,dark
EMP00152,naveen_agrawal2,naveen.agrawal2@odpolice.in,9876567204,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Liaison,Sector-19 PS,Rourkela,True,light
EMP00153,kumar_behera1,kumar.behera1@odpolice.in,9876513472,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Dhenkanal,True,system
EMP00154,deepa_panigrahi3,deepa.panigrahi3@odpolice.in,9876528661,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Raghunathpali PS,Rourkela,True,system
EMP00155,amit_sahoo2,amit.sahoo2@odpolice.in,9876519166,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Special Branch,Town PS,Keonjhar,True,dark
EMP00156,prakash_pradhan1,prakash.pradhan1@odpolice.in,9876557275,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Hinjilicut PS,Ganjam,False,system
EMP00157,manoj_yadav7,manoj.yadav7@odpolice.in,9876563960,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Traffic,Town PS,Bargarh,False,system
EMP00158,piyush_jena2,piyush.jena2@odpolice.in,9876571770,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Cyber Crime,Goilundi PS,Berhampur,True,light
EMP00159,santosh_kumar,santosh.kumar@odpolice.in,9876541167,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Industrial Estate PS,Balasore,True,dark
EMP00160,sanjay_lenka2,sanjay.lenka2@odpolice.in,9876565121,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Crime Branch,Chatrapur PS,Ganjam,True,light
EMP00161,priya_panda1,priya.panda1@odpolice.in,9876560090,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Town PS,Dhenkanal,True,system
EMP00162,ritu_mohanty1,ritu.mohanty1@odpolice.in,9876517254,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Support,Town PS,Bargarh,True,system
EMP00163,biswajit_pradhan6,biswajit.pradhan6@odpolice.in,9876596947,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Keonjhar,False,dark
EMP00164,anjali_lenka2,anjali.lenka2@odpolice.in,9876591316,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Special Branch,Goilundi PS,Berhampur,True,light
EMP00165,rahul_sethi,rahul.sethi@odpolice.in,9876569552,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Dhenkanal,True,system
EMP00166,rahul_mohapatra6,rahul.mohapatra6@odpolice.in,9876521839,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Cyber Crime,Mancheswar PS,Bhubaneswar,True,system
EMP00167,biswajit_panda,biswajit.panda@odpolice.in,9876551168,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Chatrapur PS,Ganjam,True,system
EMP00168,laxman_mishra2,laxman.mishra2@odpolice.in,9876520746,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Panposh PS,Rourkela,False,system
EMP00169,priya_sethi6,priya.sethi6@odpolice.in,9876555352,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Laxmisagar PS,Bhubaneswar,True,system
EMP00170,ankit_kumar3,ankit.kumar3@odpolice.in,9876599738,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Crime Branch,Town PS,Balasore,False,dark
EMP00171,rahul_patra,rahul.patra@odpolice.in,9876537822,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Bargarh,False,system
EMP00172,ramesh_sethi,ramesh.sethi@odpolice.in,9876547330,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Sadar PS,Bargarh,False,system
EMP00173,sweta_panda1,sweta.panda1@odpolice.in,9876576538,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Court Support,Dhanupali PS,Sambalpur,False,light
EMP00174,baidhar_lenka5,baidhar.lenka5@odpolice.in,9876512561,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Mancheswar PS,Bhubaneswar,True,dark
EMP00175,deepa_rout8,deepa.rout8@odpolice.in,9876531627,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Special Branch,Baidyanath PS,Berhampur,True,system
EMP00176,vikram_yadav2,vikram.yadav2@odpolice.in,9876582563,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Baidyanath PS,Berhampur,False,light
EMP00177,sunil_biswal3,sunil.biswal3@odpolice.in,9876525876,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Cyber Crime,Dhanupali PS,Sambalpur,False,system
EMP00178,anjali_yadav3,anjali.yadav3@odpolice.in,9876595488,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Chatrapur PS,Ganjam,True,dark
EMP00179,prem_sahu2,prem.sahu2@odpolice.in,9876527573,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sea Beach PS,Puri,True,system
EMP00180,santosh_patra2,santosh.patra2@odpolice.in,9876568136,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Town PS,Balasore,True,light
EMP00181,sunil_sethi5,sunil.sethi5@odpolice.in,9876522076,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Sadar PS,Keonjhar,True,light
EMP00182,vikram_swain2,vikram.swain2@odpolice.in,9876544857,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Traffic,Hinjilicut PS,Ganjam,False,light
EMP00183,laxman_mishra,laxman.mishra@odpolice.in,9876578944,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Karanjia PS,Mayurbhanj,True,dark
EMP00184,swati_sahoo5,swati.sahoo5@odpolice.in,9876573953,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Anti-Narcotics,Town PS,Berhampur,True,light
EMP00185,ajay_mohanty,ajay.mohanty@odpolice.in,9876537293,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Headquarters,Bargarh HQ,Bargarh,True,system
EMP00186,kavita_mahapatra2,kavita.mahapatra2@odpolice.in,9876591366,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Traffic,Sadar PS,Bargarh,False,system
EMP00187,tarwish_dash5,tarwish.dash5@odpolice.in,9876561117,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Chatrapur PS,Ganjam,True,system
EMP00188,suresh_parida4,suresh.parida4@odpolice.in,9876561528,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Hinjilicut PS,Ganjam,True,dark
EMP00189,mamata_routray3,mamata.routray3@odpolice.in,9876516046,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Raghunathpali PS,Rourkela,True,dark
EMP00190,tarwish_mohanty6,tarwish.mohanty6@odpolice.in,9876596096,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Administration,Ganjam HQ,Ganjam,True,dark
EMP00191,ramesh_behera5,ramesh.behera5@odpolice.in,9876528388,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Balangir,True,system
EMP00192,manisha_senapati5,manisha.senapati5@odpolice.in,9876559842,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,ASI,Crime Branch,Town PS,Berhampur,True,dark
EMP00193,anita_panigrahi5,anita.panigrahi5@odpolice.in,9876549986,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Judicial Liaison,Town PS,Balangir,True,system
EMP00194,piyush_agrawal6,piyush.agrawal6@odpolice.in,9876510584,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Angul,True,light
EMP00195,vikram_mahapatra,vikram.mahapatra@odpolice.in,9876577601,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Puri,True,light
EMP00196,tarwish_rout,tarwish.rout@odpolice.in,9876539423,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Head Constable,Judicial Liaison,Town PS,Dhenkanal,True,dark
EMP00197,amit_swain4,amit.swain4@odpolice.in,9876588748,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Dhenkanal,True,light
EMP00198,baidhar_pradhan4,baidhar.pradhan4@odpolice.in,9876580106,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Liaison,Sea Beach PS,Puri,True,system
EMP00199,manisha_biswal,manisha.biswal@odpolice.in,9876583572,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Town PS,Keonjhar,True,dark
EMP00200,ramesh_kumar,ramesh.kumar@odpolice.in,9876523674,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Traffic,Dargha Bazar PS,Cuttack,True,system
EMP00201,sarita_yadav5,sarita.yadav5@odpolice.in,9876539433,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,Anti-Narcotics,Dhanupali PS,Sambalpur,True,light
EMP00202,kumar_nayak3,kumar.nayak3@odpolice.in,9876544589,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Judicial Liaison,Karanjia PS,Mayurbhanj,True,dark
EMP00203,rahul_das2,rahul.das2@odpolice.in,9876587174,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sadar PS,Keonjhar,True,light
EMP00204,prem_samal2,prem.samal2@odpolice.in,9876555989,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Cyber Crime,Sadar PS,Dhenkanal,True,dark
EMP00205,mamata_panda4,mamata.panda4@odpolice.in,9876568935,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,CID,Town PS,Berhampur,False,light
EMP00206,naveen_samal3,naveen.samal3@odpolice.in,9876550835,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Superintendent of Police,Training,Balangir HQ,Balangir,True,dark
EMP00207,sujata_parida5,sujata.parida5@odpolice.in,9876573390,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,CID,Baseli Sahi PS,Puri,True,system
EMP00208,sunil_mohanty3,sunil.mohanty3@odpolice.in,9876520470,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Chatrapur PS,Ganjam,True,dark
EMP00209,sujata_tripathy2,sujata.tripathy2@odpolice.in,9876538615,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Angul,False,system
EMP00210,krushna_nayak1,krushna.nayak1@odpolice.in,9876519274,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Sub-Inspector,EOW,Town PS,Angul,True,system
EMP00211,rakesh_senapati1,rakesh.senapati1@odpolice.in,9876554060,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,EOW,Dhanupali PS,Sambalpur,True,system
EMP00212,sarita_lenka5,sarita.lenka5@odpolice.in,9876595438,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Court Liaison,Town PS,Berhampur,False,system
EMP00213,prakash_nayak,prakash.nayak@odpolice.in,9876567340,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sadar PS,Angul,False,dark
EMP00214,anjali_swain8,anjali.swain8@odpolice.in,9876513315,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Constable,Judicial Liaison,Sadar PS,Keonjhar,False,system
EMP00215,arjun_tripathy1,arjun.tripathy1@odpolice.in,9876583669,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Deputy SP,Headquarters,Balasore HQ,Balasore,False,light
EMP00216,rahul_mohapatra,rahul.mohapatra@odpolice.in,9876523056,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,liaison,Havildar,Court Support,Town PS,Keonjhar,False,light
EMP00217,bikash_sahoo,bikash.sahoo@odpolice.in,9876523324,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Traffic,Town PS,Angul,False,light
EMP00218,priya_senapati2,priya.senapati2@odpolice.in,9876512978,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,Anti-Narcotics,Sadar PS,Bargarh,False,system
EMP00219,ramesh_mohanty3,ramesh.mohanty3@odpolice.in,9876571352,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,Inspector,Crime Branch,Sadar PS,Khurda,False,system
EMP00220,naveen_biswal5,naveen.biswal5@odpolice.in,9876561015,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,io,SI,EOW,Dhanupali PS,Sambalpur,False,system
EMP00221,sunil_agrawal3,sunil.agrawal3@odpolice.in,9876526220,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Sea Beach PS,Puri,True,dark
EMP00222,mamata_dash4,mamata.dash4@odpolice.in,9876582842,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,witness,,,Dhanupali PS,Sambalpur,True,dark
EMP00223,gayatri_nayak3,gayatri.nayak3@odpolice.in,9876522106,$2b$12$wE/CeuUYIrHqZoKNs8lcKeQrqrDdInt8dJ9c2JymBefDHe8RFhrhW,admin,Additional SP,Administration,Angul HQ,Angul,False,system
